Token,Price,Timestamp
USDC,0.998792355723191,2023-12-14 05:00:24
USDC,1.0004804820472468,2023-12-14 06:00:46
USDC,1.000874722304899,2023-12-14 07:00:39
USDC,1.0008689631073981,2023-12-14 08:00:29
USDC,1.000041207168008,2023-12-14 09:00:39
USDC,1.000951051786967,2023-12-14 10:00:12
USDC,1.0005583740643391,2023-12-14 11:00:14
USDC,0.999647496149568,2023-12-14 12:00:52
USDC,0.9991222897967267,2023-12-14 13:00:54
USDC,1.000846233258716,2023-12-14 14:00:07
USDC,0.9988715322414077,2023-12-14 15:00:38
USDC,1.0002605194095264,2023-12-14 16:00:15
USDC,0.9997295238681114,2023-12-14 17:00:14
USDC,0.9994888717009247,2023-12-14 18:00:51
USDC,0.9996548058119346,2023-12-14 19:00:16
USDC,1.001579288232333,2023-12-14 20:00:30
USDC,1.0001431199330884,2023-12-14 21:00:11
USDC,0.9989818843603037,2023-12-14 22:00:55
USDC,1.000194292722409,2023-12-14 23:00:00
USDC,1.0007301112847162,2023-12-15 00:01:12
USDC,0.9988675631202836,2023-12-15 01:01:21
USDC,0.9997765943420421,2023-12-15 02:00:16
USDC,0.9999202934402455,2023-12-15 03:00:31
USDC,1.0015018936287148,2023-12-15 04:00:47
USDC,1.00134654164974,2023-12-15 05:00:42
USDC,0.9996904600258838,2023-12-15 06:00:37
USDC,0.9993239104758307,2023-12-15 07:00:00
USDC,0.9998121215623953,2023-12-15 08:00:25
USDC,0.9998123000398229,2023-12-15 09:00:23
USDC,1.0000084388112045,2023-12-15 10:00:47
USDC,0.998996779178487,2023-12-15 11:00:36
USDC,0.9998922681469992,2023-12-15 12:00:21
USDC,0.9983358253766547,2023-12-15 13:00:29
USDC,0.999599552410484,2023-12-15 14:00:10
USDC,1.0000765480568488,2023-12-15 15:00:41
USDC,1.0011891958599008,2023-12-15 16:00:42
USDC,0.999964911371592,2023-12-15 17:00:31
USDC,0.9995459796822039,2023-12-15 18:00:36
USDC,1.0005472110721527,2023-12-15 19:00:17
USDC,1.0009152485818027,2023-12-15 20:00:06
USDC,1.0007088528350538,2023-12-15 21:00:07
USDC,1.0001529103391347,2023-12-15 22:00:29
USDC,1.000257693793902,2023-12-15 23:00:59
USDC,0.999381122930377,2023-12-16 00:00:58
USDC,1.0006138837730103,2023-12-16 01:00:20
USDC,0.9993483742272835,2023-12-16 02:00:46
USDC,1.000842746016525,2023-12-16 03:00:35
USDC,1.000531490805773,2023-12-16 04:00:35
USDC,1.000044692087699,2023-12-16 05:00:39
USDC,1.0001362272499847,2023-12-16 06:00:00
USDC,1.0003637970948764,2023-12-16 07:00:44
USDC,1.000125400508021,2023-12-16 08:00:31
USDC,1.0004953018697698,2023-12-16 09:00:11
USDC,1.0008400991618416,2023-12-16 10:00:47
USDC,1.0002162982403344,2023-12-16 11:00:05
USDC,1.0000134099275844,2023-12-16 12:00:31
USDC,0.9993066308195896,2023-12-16 13:00:23
USDC,1.0003918493086577,2023-12-16 14:00:13
